aid,sid
1347379,376241859
1347379,376241568
1347379,376241577
1347379,376241593
1347379,376241595
1347379,376241659
1347379,376241670
1347379,376241679
1347379,376241686
1347379,376241729
1347379,376241738
1347379,376241743
1347396,376241562
1347396,376241594
1347396,376241596
1347396,376241601
1347396,376241626
1347396,376241635
1347396,376241712
1347396,376241728
1347396,376241735
1347396,376241751
1347396,376241785
1347396,376241794
1347396,376241819
1347396,376241828
1347396,376241844
1347396,376241851
1347396,376241871
1347396,376241558
1347396,376241573
1347396,376241575
1347396,376241588
1347396,376241591
1347396,376241623
1347396,376241625
1347396,376241639
1347396,376241640
1347357,376241576
1347357,376241578
1347357,376241612
1347357,376241628
1347357,376241646
1347357,376241651
1347357,376241669
1347357,376241671
1347357,376241687
1347357,376241694
1347357,376241721
1347357,376241737
1347357,376241769
1347357,376241812
1347357,376241821
1347357,376241853
1347357,376241613
1347357,376241614
1347357,376241615
1347357,376241616
1347357,376241647
1347357,376241649
1347357,376241650
1347357,376241665
1347357,376241683
1347357,376241765
1347357,376241783
1347357,376241784
1347357,376241798
1347368,376241830
1347368,376241835
1347368,376241837
1347368,376241860
1347368,376241862
1347368,376241869
1347368,376241540
1347368,376241555
1347368,376241572
1347368,376241589
1347368,376241590
1347368,376241638
1347368,376241642
1347368,376241657
1347368,376241690
1347368,376241705
1347368,376241723
1347368,376241740
1347368,376241741
1347368,376241758
1347368,376241789
1347368,376241808
1347368,376241822
1347368,376241856
1347368,376241858
1347368,376241859
1347368,363679772
1347368,376241546
1347368,376241549
1347368,376241564
1347368,376241580
1347392,376241547
1347392,376241599
1347392,376241600
1347392,376241631
1347392,376241682
1347392,376241698
1347392,376241699
1347392,376241700
1347392,376241715
1347392,376241749
1347392,376241847
1347392,376241864
1347392,376241556
1347392,376241557
1347392,376241607
1347392,376241674
1347392,376241691
1347392,376241739
1347392,376241742
1347392,376241824
1347392,376241825
1347392,376241842
1347392,376241873
1347392,376241874
1347392,376241876
1347375,376241857
1347375,376241872
1347375,376241543
1347375,376241545
1347375,376241570
1347375,376241579
1347375,376241586
1347375,376241645
1347375,376241654
1347375,376241684
1347375,376241693
1347375,376241711
1347393,376241608
1347393,376241656
1347393,376241673
1347393,376241688
1347393,376241689
1347393,376241708
1347393,376241724
1347393,376241772
1347393,376241775
1347393,376241792
1347393,376241809
1347393,376241839
1347393,376241840
1347393,376241857
1347393,376241872
1347393,376241542
1347393,376241553
1347393,376241571
1347393,376241585
1347393,376241610
1347393,376241617
1347393,376241637
1347393,376241676
1347393,376241685
1347394,376241663
1347394,376241664
1347394,376241730
1347394,376241733
1347394,376241766
1347394,376241767
1347394,376241815
1347394,376241816
1347394,376241817
1347394,376241882
1347394,376241561
1347394,376241602
1347394,376241604
1347394,376241627
1347394,376241661
1347394,376241695
1347394,376241702
1347394,376241709
1347394,376241713
1347394,376241718
1347394,376241752
1347394,376241761
1347394,376241786
1347388,376241665
1347388,376241683
1347388,376241765
1347388,376241783
1347388,376241784
1347388,376241798
1347388,376241832
1347388,376241834
1347388,376241848
1347388,376241850
1347388,376241865
1347388,376241867
1347396,376241641
1347396,376241655
1347396,376241658
1347396,376241672
1347396,376241692
1347396,376241706
1347396,376241707
1347396,376241725
1347396,376241755
1347396,376241757
1347396,376241759
1347396,376241773
1347396,376241774
1347396,376241790
1347396,376241805
1347396,376241806
1347396,376241807
1347396,376241841
1347396,376241541
1347396,376241574
1347396,376241606
1347396,376241608
1347396,376241656
1347396,376241673
1347396,376241688
1347396,376241689
1347345,376241681
1347345,376241716
1347345,376241731
1347345,376241764
1347345,376241780
1347345,376241782
1347345,376241800
1347345,376241814
1347345,376241831
1347345,376241833
1347345,376241551
1347345,376241576
1347345,376241578
1347345,376241612
1347345,376241628
1347345,376241646
1347345,376241651
1347345,376241669
1347345,376241671
1347345,376241687
1347345,376241694
1347345,376241721
1347345,376241737
1347345,376241769
1347345,376241812
1347345,376241821
1347345,376241853
1347345,376241552
1347345,376241554
1347345,376241559
1347367,376241547
1347367,376241599
1347367,376241600
1347367,376241631
1347367,376241682
1347367,376241698
1347367,376241699
1347367,376241700
1347367,376241715
1347367,376241749
1347367,376241847
1347367,376241864
1347367,376241556
1347367,376241557
1347367,376241607
1347367,376241674
1347357,376241832
1347357,376241834
1347357,376241848
1347357,376241850
1347357,376241865
1347357,376241867
1347357,376241597
1347357,376241648
1347357,376241697
1347357,376241714
1347357,376241717
1347357,376241732
1347357,376241747
1347357,376241748
1347357,376241750
1347357,376241781
1347357,376241797
1347357,376241799
1347357,376241849
1347357,376241866
1347357,376241881
1347357,376242718
1347357,376241543
1347357,376241545
1347357,376241570
1347357,376241579
1347357,376241586
1347357,376241645
1347357,376241654
1347392,376241540
1347392,376241555
1347392,376241572
1347392,376241589
1347392,376241590
1347392,376241638
1347392,376241642
1347392,376241657
1347392,376241690
1347392,376241705
1347392,376241723
1347392,376241740
1347392,376241741
1347392,376241758
1347392,376241789
1347392,376241808
1347392,376241822
1347392,376241856
1347392,376241858
1347392,376241859
1347392,376241552
1347392,376241554
1347392,376241559
1347392,376241584
1347392,376241611
1347368,376241582
1347368,376241630
1347368,376241632
1347368,376241633
1347368,376241666
1347368,376241667
1347368,376241680
1347368,376241681
1347368,376241716
1347368,376241731
1347368,376241764
1347368,376241780
1347368,376241782
1347368,376241800
1347368,376241814
1347368,376241831
1347368,376241833
1347368,376241626
1347368,376241635
1347368,376241712
1347368,376241728
1347368,376241735
1347368,376241751
1347368,376241785
1347368,376241794
1347368,376241819
1347368,376241828
1347368,376241844
1347368,376241851
1347368,376241871
1347368,376241568
1347375,376241734
1347375,376241768
1347375,376241811
1347375,376241827
1347375,376241836
1347375,376241852
1347375,376241861
1347375,376241870
1347375,376241551
1347375,376241576
1347375,376241578
1347375,376241612
1347375,376241628
1347379,376241779
1347379,376241788
1347379,376241813
1347379,376241820
1347379,376241829
1347379,376241845
1347379,376241854
1347379,376241863
1347379,376241541
1347379,376241574
1347379,376241606
1347379,376241608
1347379,376241656
1347379,376241673
1347379,376241688
1347379,376241689
1347379,376241708
1347379,376241724
1347379,376241772
1347379,376241775
1347379,376241792
1347379,376241809
1347394,376241795
1347394,376241804
1347394,376241838
1347394,376241587
1347394,376241592
1347394,376241621
1347394,376241644
1347394,376241696
1347394,376241701
1347394,376241719
1347394,376241746
1347394,376241760
1347394,376241771
1347394,376241776
1347394,376241803
1347394,376241846
1347394,376241855
1347394,376241880
1347394,376241542
1347394,376241553
1347394,376241571
1347394,376241585
1347394,376241610
1347393,376241762
1347393,376241778
1347393,376241878
1347393,376241587
1347393,376241592
1347393,376241621
1347393,376241644
1347393,376241696
1347393,376241701
1347393,376241719
1347393,376241746
1347393,376241760
1347393,376241771
1347393,376241776
1347393,376241803
1347393,376241846
1347393,376241855
1347393,376241880
1347393,376241561
1347393,376241602
1347393,376241604
1347393,376241627
1347393,376241661
1347393,376241695
1347388,376241609
1347388,376241618
1347388,376241620
1347388,376241636
1347388,376241643
1347388,376241677
1347388,376241720
1347388,376241745
1347388,376241763
1347388,376241777
1347388,376241793
1347388,376241802
1347396,376241708
1347396,376241724
1347396,376241772
1347396,376241775
1347396,376241792
1347396,376241809
1347396,376241839
1347396,376241840
1347396,376241857
1347396,376241872
1347396,376241551
1347396,376241576
1347396,376241578
1347396,376241612
1347396,376241628
1347396,376241646
1347396,376241651
1347396,376241669
1347396,376241671
1347396,376241687
1347396,376241694
1347396,376241721
1347396,376241737
1347396,376241769
1347396,376241812
1347396,376241821
1347357,376241684
1347357,376241693
1347357,376241711
1347357,376241734
1347357,376241768
1347357,376241811
1347357,376241827
1347357,376241836
1347357,376241852
1347357,376241861
1347357,376241870
1347357,376241696
1347357,376241701
1347357,376241719
1347357,376241746
1347357,376241760
1347357,376241771
1347357,376241776
1347357,376241803
1347357,376241846
1347357,376241855
1347357,376241880
1347357,144206445
1347357,363679772
1347357,376241546
1347357,376241549
1347357,376241564
1347357,376241580
1347357,376241582
1347392,376241629
1347392,376241634
1347392,376241652
1347392,376241668
1347392,376241704
1347392,376241727
1347392,376241736
1347392,376241754
1347392,376241770
1347392,376241843
1347392,376241868
1347392,376241879
1347392,376241565
1347392,376241583
1347392,376241598
1347392,376241663
1347392,376241664
1347392,376241730
1347392,376241733
1347392,376241766
1347392,376241767
1347392,376241815
1347392,376241816
1347392,376241817
1347392,376241882
1347375,376241646
1347375,376241651
1347375,376241669
1347375,376241671
1347375,376241687
1347375,376241694
1347375,376241721
1347375,376241737
1347375,376241769
1347375,376241812
1347375,376241821
1347375,376241853
1347368,376241577
1347368,376241593
1347368,376241595
1347368,376241659
1347368,376241670
1347368,376241679
1347368,376241686
1347368,376241729
1347368,376241738
1347368,376241743
1347368,376241779
1347368,376241788
1347368,376241813
1347368,376241820
1347368,376241829
1347368,376241845
1347368,376241854
1347368,376241863
1347368,376241565
1347368,376241583
1347368,376241598
1347368,376241663
1347368,376241664
1347368,376241730
1347368,376241733
1347368,376241766
1347368,376241767
1347368,376241815
1347368,376241816
1347368,376241817
1347368,376241882
1347345,376241584
1347345,376241611
1347345,376241629
1347345,376241634
1347345,376241652
1347345,376241668
1347345,376241704
1347345,376241727
1347345,376241736
1347345,376241754
1347345,376241770
1347345,376241843
1347345,376241868
1347345,376241879
1347345,376241829
1347345,376241845
1347345,376241854
1347345,376241863
1347345,376241547
1347345,376241599
1347345,376241600
1347345,376241631
1347345,376241682
1347345,376241698
1347345,376241699
1347345,376241700
1347345,376241715
1347345,376241749
1347345,376241847
1347345,376241864
1347367,376241691
1347367,376241739
1347367,376241742
1347367,376241824
1347367,376241825
1347367,376241842
1347367,376241873
1347367,376241874
1347367,376241876
1347367,376241881
1347367,376242718
1347367,376241561
1347367,376241602
1347367,376241604
1347367,376241627
1347367,376241661
1347367,376241695
1347367,376241702
1347367,376241709
1347367,376241713
1347367,376241718
1347367,376241752
1347367,376241761
1347367,376241786
1347367,376241795
1347367,376241804
1347367,376241838
1347367,376241542
1347367,376241553
1347367,376241571
1347393,376241702
1347393,376241709
1347393,376241713
1347393,376241718
1347393,376241752
1347393,376241761
1347393,376241786
1347393,376241795
1347393,376241804
1347393,376241838
1347393,376241548
1347393,376241550
1347393,376241563
1347393,376241566
1347393,376241581
1347393,376241597
1347393,376241648
1347393,376241697
1347393,376241714
1347393,376241717
1347393,376241732
1347393,376241747
1347393,376241748
1347393,376241750
1347379,376241839
1347379,376241840
1347379,376241857
1347379,376241872
1347379,376241552
1347379,376241554
1347379,376241559
1347379,376241584
1347379,376241611
1347379,376241629
1347379,376241634
1347379,376241652
1347379,376241668
1347379,376241704
1347379,376241727
1347379,376241736
1347379,376241754
1347379,376241770
1347379,376241843
1347379,376241868
1347379,376241879
1347379,144206445
1347394,376241617
1347394,376241637
1347394,376241676
1347394,376241685
1347394,376241762
1347394,376241778
1347394,376241878
1347394,376241552
1347394,376241554
1347394,376241559
1347394,376241584
1347394,376241611
1347394,376241629
1347394,376241634
1347394,376241652
1347394,376241668
1347394,376241704
1347394,376241727
1347394,376241736
1347394,376241754
1347394,376241770
1347394,376241843
1347394,376241868
1347392,376241774
1347392,376241790
1347392,376241805
1347392,376241806
1347392,376241807
1347392,376241841
1347392,376241609
1347392,376241618
1347392,376241620
1347392,376241636
1347392,376241643
1347392,376241677
1347392,376241720
1347392,376241745
1347392,376241763
1347392,376241777
1347392,376241793
1347392,376241802
1347392,376241818
1347392,376241877
1347392,376241561
1347392,376241602
1347392,376241604
1347392,376241627
1347392,376241661
1347388,376241818
1347388,376241877
1347388,376241587
1347388,376241592
1347388,376241621
1347388,376241644
1347388,376241696
1347388,376241701
1347388,376241719
1347388,376241746
1347388,376241760
1347388,376241771
1347396,376241853
1347396,376241547
1347396,376241599
1347396,376241600
1347396,376241631
1347396,376241682
1347396,376241698
1347396,376241699
1347396,376241700
1347396,376241715
1347396,376241749
1347396,376241847
1347396,376241864
1347396,376241552
1347396,376241554
1347396,376241559
1347396,376241584
1347396,376241611
1347396,376241629
1347396,376241634
1347396,376241652
1347396,376241668
1347396,376241704
1347396,376241727
1347396,376241736
1347396,376241754
1347357,376241630
1347357,376241632
1347357,376241633
1347357,376241666
1347357,376241667
1347357,376241680
1347357,376241681
1347357,376241716
1347357,376241731
1347357,376241764
1347357,376241780
1347357,376241782
1347357,376241800
1347357,376241814
1347357,376241831
1347357,376241833
1347357,376241556
1347357,376241557
1347357,376241607
1347357,376241674
1347357,376241691
1347357,376241739
1347357,376241742
1347357,376241824
1347357,376241825
1347357,376241842
1347357,376241873
1347357,376241874
1347357,376241876
1347375,376241542
1347375,376241553
1347375,376241571
1347375,376241585
1347375,376241610
1347375,376241617
1347375,376241637
1347375,376241676
1347375,376241685
1347375,376241762
1347375,376241778
1347375,376241878
1347375,376241609
1347368,376241547
1347368,376241599
1347368,376241600
1347368,376241631
1347368,376241682
1347368,376241698
1347368,376241699
1347368,376241700
1347368,376241715
1347368,376241749
1347368,376241847
1347368,376241864
1347368,376241609
1347368,376241618
1347368,376241620
1347368,376241636
1347368,376241643
1347368,376241677
1347368,376241720
1347368,376241745
1347368,376241763
1347368,376241777
1347368,376241793
1347368,376241802
1347368,376241818
1347368,376241877
1347368,376241539
1347368,376241605
1347368,376241622
1347368,376241624
1347368,376241675
1347345,376241556
1347345,376241557
1347345,376241607
1347345,376241674
1347345,376241691
1347345,376241739
1347345,376241742
1347345,376241824
1347345,376241825
1347345,376241842
1347345,376241873
1347345,376241874
1347345,376241876
1347345,376241548
1347345,376241550
1347345,376241563
1347345,376241566
1347345,376241581
1347345,376241597
1347345,376241648
1347345,376241697
1347345,376241714
1347345,376241717
1347345,376241732
1347345,376241747
1347345,376241748
1347345,376241750
1347345,376241781
1347345,376241568
1347345,376241577
1347393,376241781
1347393,376241797
1347393,376241799
1347393,376241849
1347393,376241866
1347393,376241881
1347393,376242718
1347393,376241552
1347393,376241554
1347393,376241559
1347393,376241584
1347393,376241611
1347393,376241629
1347393,376241634
1347393,376241652
1347393,376241668
1347393,376241704
1347393,376241727
1347393,376241736
1347393,376241754
1347393,376241770
1347393,376241843
1347393,376241868
1347393,376241879
1347392,376241695
1347392,376241702
1347392,376241709
1347392,376241713
1347392,376241718
1347392,376241752
1347392,376241761
1347392,376241786
1347392,376241795
1347392,376241804
1347392,376241838
1347392,376241613
1347392,376241614
1347392,376241615
1347392,376241616
1347392,376241647
1347392,376241649
1347392,376241650
1347392,376241665
1347392,376241683
1347392,376241765
1347392,376241783
1347392,376241784
1347392,376241798
1347392,376241832
1347367,376241585
1347367,376241610
1347367,376241617
1347367,376241637
1347367,376241676
1347367,376241685
1347367,376241762
1347367,376241778
1347367,376241878
1347367,376241539
1347367,376241605
1347367,376241622
1347367,376241624
1347367,376241675
1347367,376241722
1347367,376241756
1347367,376241791
1347367,376241823
1347367,376241875
1347367,376241751
1347367,376241785
1347367,376241794
1347367,376241819
1347367,376241828
1347367,376241844
1347367,376241851
1347367,376241871
1347367,376241872
1347367,376241587
1347367,376241592
1347379,363679772
1347379,376241546
1347379,376241549
1347379,376241564
1347379,376241580
1347379,376241582
1347379,376241630
1347379,376241632
1347379,376241633
1347379,376241666
1347379,376241667
1347379,376241680
1347379,376241681
1347379,376241716
1347379,376241731
1347379,376241764
1347379,376241780
1347379,376241782
1347379,376241800
1347379,376241814
1347379,376241831
1347379,376241833
1347394,376241879
1347394,376241609
1347394,376241618
1347394,376241620
1347394,376241636
1347394,376241643
1347394,376241677
1347394,376241720
1347394,376241745
1347394,376241763
1347394,376241777
1347394,376241793
1347394,376241802
1347394,376241818
1347394,376241877
1347394,376241551
1347394,376241576
1347394,376241578
1347394,376241612
1347394,376241628
1347394,376241646
1347394,376241651
1347394,376241669
1347396,376241770
1347396,376241843
1347396,376241868
1347396,376241879
1347396,376241568
1347396,376241577
1347396,376241593
1347396,376241595
1347396,376241659
1347396,376241670
1347396,376241679
1347396,376241686
1347396,376241729
1347396,376241738
1347396,376241743
1347396,376241779
1347396,376241788
1347396,376241813
1347396,376241820
1347396,376241829
1347396,376241845
1347396,376241854
1347396,376241863
1347396,376241556
1347396,376241557
1347396,376241607
1347388,376241776
1347388,376241803
1347388,376241846
1347388,376241855
1347388,376241880
1347388,144206445
1347388,363679772
1347388,376241546
1347388,376241549
1347388,376241564
1347388,376241580
1347388,376241582
1347357,376241565
1347357,376241583
1347357,376241598
1347357,376241663
1347357,376241664
1347357,376241730
1347357,376241733
1347357,376241766
1347357,376241767
1347357,376241815
1347357,376241816
1347357,376241817
1347357,376241882
1347357,376241808
1347357,376241822
1347357,376241856
1347357,376241858
1347357,376241859
1347357,376241542
1347357,376241553
1347357,376241571
1347357,376241585
1347357,376241610
1347357,376241617
1347357,376241637
1347357,376241676
1347357,376241685
1347357,376241762
1347357,376241778
1347368,376241722
1347368,376241756
1347368,376241791
1347368,376241823
1347368,376241875
1347368,376241558
1347368,376241573
1347368,376241575
1347368,376241588
1347368,376241591
1347368,376241623
1347368,376241625
1347368,376241639
1347368,376241640
1347368,376241641
1347368,376241655
1347368,376241658
1347368,376241672
1347368,376241692
1347368,376241706
1347368,376241707
1347368,376241725
1347368,376241755
1347368,376241757
1347368,376241759
1347368,376241773
1347368,376241774
1347368,376241790
1347368,376241805
1347368,376241806
1347368,376241807
1347375,376241618
1347375,376241620
1347375,376241636
1347375,376241643
1347375,376241677
1347375,376241720
1347375,376241745
1347375,376241763
1347375,376241777
1347375,376241793
1347375,376241802
1347375,376241818
1347393,376241565
1347393,376241583
1347393,376241598
1347393,376241663
1347393,376241664
1347393,376241730
1347393,376241733
1347393,376241766
1347393,376241767
1347393,376241815
1347393,376241816
1347393,376241817
1347393,376241882
1347393,376241551
1347393,376241576
1347393,376241578
1347393,376241612
1347393,376241628
1347393,376241646
1347393,376241651
1347393,376241669
1347393,376241671
1347393,376241687
1347393,376241694
1347345,376241593
1347345,376241595
1347345,376241659
1347345,376241670
1347345,376241679
1347345,376241686
1347345,376241729
1347345,376241738
1347345,376241743
1347345,376241779
1347345,376241788
1347345,376241813
1347345,376241820
1347345,376241587
1347345,376241592
1347345,376241621
1347345,376241644
1347345,376241696
1347345,376241701
1347345,376241719
1347345,376241746
1347345,376241760
1347345,376241771
1347345,376241776
1347345,376241803
1347345,376241846
1347345,376241855
1347345,376241880
1347345,376241613
1347345,376241614
1347367,376241621
1347367,376241644
1347367,376241696
1347367,376241701
1347367,376241719
1347367,376241746
1347367,376241760
1347367,376241771
1347367,376241776
1347367,376241803
1347367,376241846
1347367,376241855
1347367,376241880
1347367,376241609
1347367,376241618
1347367,376241620
1347367,376241636
1347367,376241643
1347367,376241677
1347367,376241720
1347367,376241745
1347367,376241763
1347367,376241777
1347367,376241793
1347367,376241802
1347367,376241818
1347367,376241877
1347367,376241565
1347367,376241583
1347367,376241598
1347379,376241542
1347379,376241553
1347379,376241571
1347379,376241585
1347379,376241610
1347379,376241617
1347379,376241637
1347379,376241676
1347379,376241685
1347379,376241762
1347379,376241778
1347379,376241878
1347379,376241558
1347379,376241573
1347379,376241575
1347379,376241588
1347379,376241591
1347379,376241623
1347379,376241625
1347379,376241639
1347379,376241640
1347379,376241641
1347394,376241671
1347394,376241687
1347394,376241694
1347394,376241721
1347394,376241737
1347394,376241769
1347394,376241812
1347394,376241821
1347394,376241853
1347394,376241556
1347394,376241557
1347394,376241607
1347394,376241674
1347394,376241691
1347394,376241739
1347394,376241742
1347394,376241824
1347394,376241825
1347394,376241842
1347394,376241873
1347394,376241874
1347394,376241876
1347394,376241562
1347388,376241630
1347388,376241632
1347388,376241633
1347388,376241666
1347388,376241667
1347388,376241680
1347388,376241681
1347388,376241716
1347388,376241731
1347388,376241764
1347388,376241780
1347388,376241782
1347396,376241674
1347396,376241691
1347396,376241739
1347396,376241742
1347396,376241824
1347396,376241825
1347396,376241842
1347396,376241873
1347396,376241874
1347396,376241876
1347396,376241543
1347396,376241545
1347396,376241570
1347396,376241579
1347396,376241586
1347396,376241645
1347396,376241654
1347396,376241684
1347396,376241693
1347396,376241711
1347396,376241734
1347396,376241768
1347396,376241811
1347396,376241827
1347396,376241836
1347396,376241852
1347357,376241878
1347357,376241561
1347357,376241602
1347357,376241604
1347357,376241627
1347357,376241661
1347357,376241695
1347357,376241702
1347357,376241709
1347357,376241713
1347357,376241718
1347357,376241752
1347357,376241761
1347357,376241786
1347357,376241795
1347357,376241804
1347357,376241838
1347357,376241749
1347357,376241847
1347357,376241864
1347357,376241712
1347357,376241728
1347357,376241735
1347357,376241751
1347357,376241785
1347357,376241794
1347357,376241819
1347357,376241828
1347357,376241844
1347393,376241721
1347393,376241737
1347393,376241769
1347393,376241812
1347393,376241821
1347393,376241853
1347393,376241543
1347393,376241545
1347393,376241570
1347393,376241579
1347393,376241586
1347393,376241645
1347393,376241654
1347393,376241684
1347393,376241693
1347393,376241711
1347393,376241734
1347393,376241768
1347393,376241811
1347393,376241827
1347393,376241836
1347393,376241852
1347393,376241861
1347393,376241870
1347375,376241877
1347375,376241540
1347375,376241555
1347375,376241572
1347375,376241589
1347375,376241590
1347375,376241638
1347375,376241642
1347375,376241657
1347375,376241690
1347375,376241705
1347375,376241723
1347375,376241740
1347368,376241841
1347368,376242718
1347376,376241548
1347376,376241550
1347376,376241563
1347376,376241566
1347376,376241581
1347376,376241597
1347376,376241648
1347376,376241697
1347376,376241714
1347376,376241717
1347376,376241732
1347376,376241747
1347376,376241748
1347376,376241750
1347376,376241781
1347376,376241797
1347376,376241799
1347376,376241849
1347376,376241866
1347376,376241881
1347376,376242718
1347376,376241558
1347376,376241573
1347376,376241575
1347345,376241615
1347345,376241616
1347345,376241647
1347345,376241649
1347345,376241650
1347345,376241665
1347345,376241683
1347345,376241765
1347345,376241783
1347345,376241784
1347345,376241798
1347345,376241832
1347345,376241834
1347345,376241848
1347345,376241850
1347345,376241865
1347345,376241867
1347345,376241609
1347345,376241618
1347345,376241620
1347345,376241636
1347345,376241643
1347345,376241677
1347345,376241720
1347345,376241745
1347345,376241763
1347345,376241777
1347345,376241793
1347345,376241802
1347345,376241818
1347388,376241800
1347388,376241814
1347388,376241831
1347388,376241833
1347388,376241548
1347388,376241550
1347388,376241563
1347388,376241566
1347388,376241581
1347388,376241597
1347388,376241648
1347388,376241697
1347367,376241663
1347367,376241664
1347367,376241730
1347367,376241733
1347367,376241766
1347367,376241767
1347367,376241815
1347367,376241816
1347367,376241817
1347367,376241882
1347367,376241552
1347367,376241554
1347367,376241559
1347367,376241584
1347367,376241611
1347367,376241629
1347367,376241634
1347367,376241652
1347367,376241668
1347367,376241704
1347367,376241727
1347367,376241736
1347367,376241754
1347367,376241770
1347367,376241843
1347367,376241868
1347367,376241879
1347367,144206445
1347367,363679772
1347367,376241546
1347357,376241851
1347357,376241871
1347357,376241877
1347377,376241609
1347377,376241618
1347377,376241620
1347377,376241636
1347377,376241643
1347377,376241677
1347377,376241720
1347377,376241745
1347377,376241763
1347377,376241777
1347377,376241793
1347377,376241802
1347377,376241818
1347377,376241877
1347377,376241738
1347377,376241743
1347377,376241779
1347377,376241788
1347377,376241813
1347377,376241820
1347377,376241829
1347377,376241845
1347377,376241854
1347379,376241655
1347379,376241658
1347379,376241672
1347379,376241692
1347379,376241706
1347379,376241707
1347379,376241725
1347379,376241755
1347379,376241757
1347379,376241759
1347379,376241773
1347379,376241774
1347379,376241790
1347379,376241805
1347379,376241806
1347379,376241807
1347379,376241841
1347379,376241547
1347379,376241599
1347379,376241600
1347379,376241631
1347379,376241682
1347394,376241594
1347394,376241596
1347394,376241601
1347394,376241626
1347394,376241635
1347394,376241712
1347394,376241728
1347394,376241735
1347394,376241751
1347394,376241785
1347394,376241794
1347394,376241819
1347394,376241828
1347394,376241844
1347394,376241851
1347394,376241871
1347394,376241613
1347394,376241614
1347394,376241615
1347394,376241616
1347394,376241647
1347394,376241649
1347394,376241650
1347375,376241741
1347375,376241758
1347375,376241789
1347375,376241808
1347375,376241822
1347375,376241856
1347375,376241858
1347375,376241859
1347375,144206445
1347375,363679772
1347375,376241546
1347375,376241549
1347396,376241861
1347396,376241870
1347396,376241548
1347396,376241550
1347396,376241563
1347396,376241566
1347396,376241581
1347396,376241597
1347396,376241648
1347396,376241697
1347396,376241714
1347396,376241717
1347396,376241732
1347396,376241747
1347396,376241748
1347396,376241750
1347396,376241781
1347396,376241797
1347396,376241799
1347396,376241849
1347396,376241866
1347396,376241881
1347396,376242718
1347396,376241544
1347396,376241560
1347396,376241567
1347393,376241562
1347393,376241594
1347393,376241596
1347393,376241601
1347393,376241626
1347393,376241635
1347393,376241712
1347393,376241728
1347393,376241735
1347393,376241751
1347393,376241785
1347393,376241794
1347393,376241819
1347393,376241828
1347393,376241844
1347393,376241851
1347393,376241871
1347393,376241539
1347393,376241605
1347393,376241622
1347393,376241624
1347393,376241675
1347393,376241722
1347393,376241756
1347376,376241588
1347376,376241591
1347376,376241623
1347376,376241625
1347376,376241639
1347376,376241640
1347376,376241641
1347376,376241655
1347376,376241658
1347376,376241672
1347376,376241692
1347376,376241706
1347376,376241707
1347376,376241725
1347376,376241755
1347376,376241757
1347376,376241759
1347376,376241773
1347376,376241774
1347376,376241790
1347376,376241805
1347376,376241806
1347376,376241807
1347376,376241841
1347376,376241539
1347376,376241605
1347377,376241863
1347377,376241562
1347377,376241594
1347377,376241596
1347377,376241601
1347377,376241626
1347377,376241635
1347377,376241712
1347377,376241728
1347377,376241735
1347377,376241751
1347377,376241785
1347377,376241794
1347377,376241819
1347377,376241828
1347377,376241844
1347377,376241851
1347377,376241871
1347377,376241547
1347377,376241599
1347377,376241600
1347377,376241631
1347377,376241682
1347377,376241698
1347377,376241699
1347377,376241700
1347388,376241714
1347388,376241717
1347388,376241732
1347388,376241747
1347388,376241748
1347388,376241750
1347388,376241781
1347388,376241797
1347388,376241799
1347388,376241849
1347388,376241866
1347388,376241881
1347375,376241564
1347375,376241580
1347375,376241582
1347375,376241630
1347375,376241632
1347375,376241633
1347375,376241666
1347375,376241667
1347375,376241680
1347375,376241681
1347375,376241716
1347375,376241731
1347375,376241764
1347345,376241877
1347345,376241565
1347345,376241583
1347345,376241598
1347345,376241663
1347345,376241664
1347345,376241730
1347345,376241733
1347345,376241766
1347345,376241767
1347345,376241815
1347345,376241816
1347345,376241817
1347345,376241882
1347345,376241542
1347345,376241553
1347345,376241571
1347345,376241585
1347345,376241610
1347345,376241617
1347345,376241637
1347345,376241676
1347345,376241685
1347345,376241762
1347345,376241778
1347345,376241878
1347345,376241561
1347345,376241602
1347345,376241604
1347345,376241627
1347367,376241549
1347367,376241564
1347367,376241580
1347367,376241582
1347367,376241630
1347367,376241632
1347367,376241633
1347367,376241666
1347367,376241667
1347367,376241680
1347367,376241681
1347367,376241716
1347367,376241731
1347367,376241764
1347367,376241780
1347367,376241782
1347367,376241800
1347367,376241814
1347367,376241831
1347367,376241833
1347367,376241551
1347367,376241576
1347367,376241578
1347367,376241612
1347367,376241628
1347367,376241646
1347367,376241651
1347367,376241669
1347367,376241671
1347367,376241687
1347379,376241698
1347379,376241699
1347379,376241700
1347379,376241715
1347379,376241749
1347379,376241847
1347379,376241864
1347393,376241791
1347393,376241823
1347393,376241875
1347393,376241544
1347393,376241560
1347393,376241567
1347393,376241569
1347393,376241603
1347393,376241619
1347393,376241653
1347393,376241660
1347393,376241662
1347393,376241678
1347393,376241703
1347393,376241710
1347393,376241726
1347393,376241744
1347393,376241753
1347393,376241787
1347393,376241796
1347393,376241801
1347393,376241810
1347393,376241826
1347393,376241830
1347376,376241622
1347376,376241624
1347376,376241675
1347376,376241722
1347376,376241756
1347376,376241791
1347376,376241823
1347376,376241875
1347376,376241609
1347376,376241618
1347376,376241620
1347376,376241636
1347376,376241643
1347376,376241677
1347376,376241720
1347376,376241745
1347376,376241763
1347376,376241777
1347376,376241793
1347376,376241802
